constraint,objective_value
ARstart_2021,0.0
AWRConvert2021Ac,37.7200713154637
AWRConvert2025Ac,33.4221110204637
AWRConvert2030Ac,27.7806939854637
AWRConvert2050Ac,26.1457176054637
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,19.0192400618546
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,9.01176432685465
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,0.0
505Acreage_2025,4.32226181
505Acreage_2030,5.0554924
505Acreage_2050,33.7020482633333
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,5.668451666
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,5.637290296
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-9.17577636399999
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,17.149072111391
ThinCont2025_167S,7.07309258139099
ThinCont2025_505,9.943974605
ThinCont2030_167N,-1.96494907546365
ThinCont2030_167S,4.19825051953634
ThinCont2030_505,10.094667675
ThinCont2050_167N,-14.4439535854637
ThinCont2050_167S,-10.1517977804637
ThinCont2050_505,14.7595365433333
